"","corp","year","senti","FORESTS_LABEL","FORESTS_PROB","SVM_LABEL","SVM_PROB","GLMNET_LABEL","GLMNET_PROB","MAXENTROPY_LABEL","MAXENTROPY_PROB","LOGITBOOST_LABEL","LOGITBOOST_PROB","txt"
"29","000014","2011",NA,"0",0.995,"0",0.869969992798888,"0",0.987348333034102,"0",0.999999689809729,"0",0.999999999999309,NA
"30","000014","2012",NA,"0",0.975,"0",0.886677839611386,"0",0.989623329395899,"0",0.999999996522499,"0",1,NA
"31","000014","2013",NA,"0",0.915,"0",0.86634785189458,"0",0.989623329395899,"0",0.999999979462159,"0",0.999999999999309,NA
"32","000016","2011",NA,"0",0.81,"0",0.544611779647466,"0",0.925826246132546,"0",0.999999999720529,"1",0.997527376843365,NA
"33","000016","2012",NA,"0",0.93,"0",0.84021762883374,"0",0.981030564636986,"0",0.996369058770039,"0",0.999999997938846,NA
"34","000017","2011",NA,"0",0.99,"0",0.872390958651869,"0",0.987701478487694,"0",0.997520687038529,"0",0.999999999721053,NA
"35","000017","2012",NA,"0",1,"0",0.893978347099837,"0",0.989623329395899,"0",0.992934136460682,"0",0.999999999999987,NA
"36","000017","2013",NA,"0",0.99,"0",0.874430739035677,"0",0.989623329395899,"0",0.999241774797565,"0",0.999999999994891,NA
"37","000018","2011",NA,"0",0.945,"0",0.830549975650784,"0",0.984763854031443,"1",0.79982050544811,"0",0.999999999994891,NA
"38","000018","2012",NA,"0",0.995,"0",0.874013282575088,"0",0.989623329395899,"0",0.949993241804939,"0",0.999999999994891,NA
"39","000018","2013",NA,"0",0.985,"0",0.871582803193581,"0",0.989623329395899,"0",0.981288742488493,"0",0.999999999962249,NA
"40","000019","2011",NA,"0",0.725,"0",0.731278630079794,"1",0.812656668262299,"0",0.996633356016823,"1",0.999999168471972,NA
"41","000019","2012",NA,"0",0.785,"0",0.629473919626431,"0",0.972858316082443,"1",0.99973688326281,"1",0.999999999994891,NA
"42","000019","2013",NA,"0",0.74,"1",0.577531476185821,"0",0.984582333715785,"1",0.999997398407642,"1",0.999999984770021,NA
"43","000020","2011",NA,"0",0.98,"0",0.860744990565041,"0",0.989623329395899,"0",0.943675842591855,"0",0.999999997938846,NA
"44","000020","2012",NA,"0",0.915,"0",0.809039953098731,"0",0.879740055765527,"0",0.934283418825076,"0",0.982013790037908,NA
"45","000020","2013",NA,"0",0.955,"0",0.849593935594056,"0",0.984582333715785,"0",0.990414884632558,"0",0.999993855825398,NA
"46","000021","2011",NA,"0",0.86,"0",0.737523881948653,"0",0.976004228156096,"1",0.750459554224229,"0",0.999999887464838,NA
"47","000021","2012",NA,"0",0.95,"0",0.86804179792123,"0",0.943865480911221,"0",0.998856826038409,"0",0.999999999962249,NA
"48","000021","2013",NA,"0",0.945,"0",0.804408202597523,"0",0.989623329395899,"0",0.999416568617401,"0",0.999999984770021,NA
"49","000022","2011",NA,"0",0.95,"0",0.843306548370272,"0",0.981223111849275,"0",0.999282318300219,"0",0.999999168471972,NA
"50","000022","2012",NA,"0",0.97,"0",0.839154663952246,"0",0.977148965043441,"0",0.999820468951011,"0",0.999999999721053,NA
"51","000022","2013",NA,"0",0.975,"0",0.829467095292161,"0",0.984582333715785,"0",0.996238234882083,"0",0.999999984770021,NA
"52","000023","2011",NA,"0",0.92,"0",0.808944706048708,"0",0.985428924708129,"0",0.999999983568432,"0",0.999999984770021,NA
"53","000023","2012",NA,"0",0.935,"0",0.838347604589459,"0",0.94852570724322,"0",0.999999999924552,"0",0.999999168471972,NA
"54","000023","2013",NA,"0",0.935,"0",0.82296181200116,"0",0.987701478487694,"0",0.999994215886794,"0",0.999999997938846,NA
"55","000024","2011",NA,"0",0.905,"0",0.76993887192855,"0",0.984763854031443,"0",0.999999987612423,"0",0.999664649869534,NA
"56","000024","2012",NA,"0",0.935,"0",0.782259121927061,"0",0.989623329395899,"0",0.999999999999999,"0",0.997527376843365,NA
"57","000024","2013",NA,"0",0.83,"0",0.773347280446462,"0",0.987348333034102,"0",0.999999834764772,"0",0.999954602131298,NA
"58","000025","2011",NA,"0",0.985,"0",0.87808982870124,"0",0.989623329395899,"0",0.997007347548194,"0",0.999999999999998,NA
"59","000025","2012",NA,"0",0.91,"0",0.811884243410049,"0",0.985011514345532,"0",0.999988736333564,"0",0.999999999994891,NA
"60","000025","2013",NA,"0",0.93,"0",0.844619204414988,"0",0.950023490608124,"0",0.999781248338503,"0",0.999999999962249,NA
"61","000026","2011",NA,"0",0.89,"0",0.845806482507951,"0",0.982250834011663,"0",0.959049631944271,"0",0.999993855825398,NA
"62","000026","2012",NA,"0",0.94,"0",0.864603525282321,"0",0.985428924708129,"0",0.99723831110872,"0",0.999999999721053,NA
"63","000026","2013",NA,"0",0.975,"0",0.866831853022602,"0",0.882741955349198,"0",0.812118273392879,"0",0.999999999721053,NA
"64","000027","2011",NA,"0",0.91,"0",0.807790631888096,"0",0.989070623409012,"0",0.99893377808824,"0",0.999664649869534,NA
"65","000027","2012",NA,"0",0.94,"0",0.875498726249225,"0",0.989623329395899,"0",0.999993932700436,"0",0.999999887464838,NA
"66","000027","2013",NA,"0",0.96,"0",0.899538511243843,"0",0.984424583065527,"0",0.999680975880456,"0",1,NA
"67","000028","2011",NA,"0",0.905,"0",0.631447886102165,"0",0.986870970050044,"0",0.523652602530821,"1",0.999664649869534,NA
"68","000028","2012",NA,"0",0.895,"0",0.70967888543118,"0",0.921357555642417,"0",0.506695127862841,"0",0.999993855825398,NA
"69","000028","2013",NA,"0",0.865,"0",0.736134591303516,"0",0.983616634240833,"0",0.999881503167456,"0",0.999999168471972,NA
"70","000029","2011",NA,"0",0.91,"0",0.842059517788181,"0",0.989623329395899,"0",0.993128881432841,"0",0.999999984770021,NA
"71","000029","2012",NA,"0",0.895,"0",0.77499658910938,"0",0.973024166516328,"0",0.965445051149368,"0",0.999999168471972,NA
"72","000029","2013",NA,"0",0.745,"0",0.804321113301139,"0",0.936346977359168,"0",0.999995524551767,"0",0.999999997938846,NA
"73","000031","2011",NA,"0",0.91,"0",0.794363182825356,"0",0.94093337054933,"0",1,"0",0.999954602131298,NA
"74","000031","2012",NA,"0",0.88,"0",0.793549055067494,"0",0.986990678764451,"0",1,"0",0.999664649869534,NA
"75","000031","2013",NA,"0",0.815,"0",0.694689246849868,"0",0.985321600418489,"0",0.999999994883005,"0",0.999999984770021,NA
"76","000032","2011",NA,"0",0.935,"0",0.786478445565537,"0",0.818932488491894,"0",0.99772638589487,"0",0.999999999962249,NA
"77","000032","2012",NA,"0",0.895,"0",0.691350121514848,"0",0.987701478487694,"0",0.680722849007114,"0",0.999999999994891,NA
"78","000032","2013",NA,"0",0.795,"0",0.762699426094684,"0",0.976642146117638,"0",0.999327415872071,"0",0.999999887464838,NA
"79","000033","2011",NA,"0",0.935,"0",0.893983951751271,"0",0.981443436653036,"0",0.999999998853266,"0",0.999999999999906,NA
"80","000033","2012",NA,"0",0.945,"0",0.84010626401192,"0",0.984582333715785,"0",0.99999999416986,"0",0.999999168471972,NA
"81","000033","2013",NA,"0",0.915,"0",0.753106371736864,"0",0.984582333715785,"0",1,"0",0.999999997938846,NA
"82","000034","2011",NA,"0",0.85,"0",0.739844257209155,"0",0.986759367692794,"0",0.999999976930994,"0",0.999999997938846,NA
"83","000034","2012",NA,"0",0.98,"0",0.847715464695031,"0",0.987701478487694,"0",0.993846669603936,"0",0.999999887464838,NA
"84","000034","2013",NA,"0",0.93,"0",0.84381328924087,"0",0.987701478487694,"0",0.995711142251255,"0",0.999999997938846,NA
"85","000036","2011",NA,"0",0.745,"0",0.677707063862464,"1",0.9414794141928,"0",1,"0",0.999954602131298,NA
"86","000036","2012",NA,"0",0.88,"0",0.796908601180312,"0",0.899749741071824,"0",1,"0",0.982013790037908,NA
"87","000036","2013",NA,"0",0.9,"0",0.875995292543191,"0",0.97836500291681,"0",0.999999999999999,"0",0.999999999999309,NA
"88","000037","2011",NA,"0",0.865,"0",0.58299563933973,"0",0.981334077275277,"0",0.998797543116838,"0",0.880797077977882,NA
"89","000037","2012",NA,"0",0.955,"0",0.835812463589688,"0",0.981852012755543,"0",0.999512517738881,"0",0.999954602131298,NA
"90","000038","2011",NA,"0",0.965,"0",0.881772406967761,"0",0.989623329395899,"0",0.999999999999818,"0",0.999999999962249,NA
"91","000038","2012",NA,"0",0.92,"0",0.831166892185645,"0",0.931375668616975,"0",1,"0",0.999999999999309,NA
"92","000038","2013",NA,"0",0.925,"0",0.881106093309754,"0",0.989162175868194,"0",0.999999999994533,"0",0.999999984770021,NA
"93","000039","2011",NA,"0",0.645,"1",0.661113528896969,"0",0.500243109307167,"0",1,"1",0.999999887464838,NA
"94","000039","2012",NA,"0",0.645,"1",0.530127863248766,"0",0.517592660324999,"0",1,"1",0.997527376843365,NA
"95","000039","2013",NA,"0",0.655,"0",0.590033463482357,"1",0.696811812497384,"0",1,"1",0.880797077977882,NA
"96","000040","2011",NA,"0",0.905,"0",0.820423981576741,"0",0.974560788229213,"0",0.999999999949756,"0",0.999993855825398,NA
"97","000040","2012",NA,"0",0.865,"0",0.825382917340663,"0",0.989623329395899,"0",0.999999918062976,"0",0.999999887464838,NA
"98","000040","2013",NA,"0",0.835,"0",0.780608238462592,"0",0.985321600418489,"0",0.999999391129091,"0",0.880797077977882,NA
"99","000042","2011",NA,"0",0.915,"0",0.855664924059714,"0",0.989623329395899,"0",0.99999998483907,"0",0.999999887464838,NA
"100","000042","2012",NA,"0",0.84,"0",0.760173651940716,"0",0.989623329395899,"0",0.999999999999704,"0",0.999664649869534,NA
"101","000042","2013",NA,"0",0.93,"0",0.836837215203964,"0",0.989623329395899,"0",0.999999912015937,"0",0.999999999962249,NA
"102","000043","2011",NA,"0",0.88,"0",0.767115942924702,"0",0.989623329395899,"0",1,"0",0.999954602131298,NA
"103","000043","2012",NA,"0",0.8,"0",0.75773529434978,"1",0.99812700681781,"0",0.999999999999994,"0",0.999664649869534,NA
"104","000043","2013",NA,"0",0.725,"0",0.750602885791447,"1",0.959036682917376,"0",0.999999999995085,"1",0.999999887464838,NA
"105","000045","2011",NA,"0",0.795,"0",0.522760754110105,"0",0.978041843095715,"0",0.803729590001062,"1",0.999999887464838,NA
"106","000045","2012",NA,"0",0.705,"0",0.646655758767168,"0",0.93492802900669,"1",0.980371296503178,"1",0.999999887464838,NA
"107","000045","2013",NA,"0",0.73,"0",0.561383988074087,"0",0.967213660618406,"0",0.996775292740465,"0",0.999999887464838,NA
"108","000046","2011",NA,"0",0.86,"0",0.837769672827214,"0",0.980257660099895,"0",1,"0",0.999999999999309,NA
"109","000046","2013",NA,"0",0.81,"0",0.761195821492263,"1",0.862317423178665,"0",1,"0",0.997527376843365,NA
"110","000048","2011",NA,"0",0.83,"0",0.667587192855128,"0",0.979794886934226,"0",0.99999997474582,"0",0.999664649869534,NA
"111","000048","2012",NA,"0",0.91,"0",0.741679682261028,"0",0.974189996350824,"0",0.983826496292876,"0",0.999664649869534,NA
"112","000048","2013",NA,"0",0.805,"0",0.737527345933637,"0",0.863674509942067,"0",0.999716690333784,"0",0.999954602131298,NA
"113","000049","2011",NA,"0",0.87,"0",0.605390565342244,"0",0.969108479463396,"0",0.998274660507228,"0",0.999993855825398,NA
"114","000049","2012",NA,"0",0.855,"0",0.652514295539094,"0",0.939669222043628,"0",0.966463692533088,"0",0.982013790037908,NA
"115","000049","2013",NA,"0",0.83,"0",0.693357106225582,"0",0.985011514345532,"1",0.743351591984471,"0",0.5,NA
"116","000050","2011",NA,"0",0.795,"0",0.568132610483631,"0",0.692758108911717,"1",0.987103712134887,"1",0.999999168471972,NA
"117","000050","2013",NA,"0",0.625,"0",0.522631780232329,"1",0.652264536449499,"1",0.981248015031215,"1",0.999954602131298,NA
"118","000051","2010",NA,"0",0.93,"0",0.877779292678327,"0",0.989623329395899,"0",0.999054589207861,"0",0.999999999999309,NA
"119","000055","2011",NA,"0",0.825,"0",0.724413751835616,"0",0.772868732107683,"0",0.999999999404345,"0",0.982013790037908,NA
"120","000055","2012",NA,"0",0.84,"0",0.706565681431409,"1",0.78274086575957,"0",0.98224992999459,"1",0.999993855825398,NA
"121","000055","2013",NA,"0",0.795,"0",0.619032624570952,"0",0.861202555587285,"0",0.999999984031717,"1",0.999999999721053,NA
"122","000056","2011",NA,"0",0.865,"0",0.81002931225441,"0",0.957685087577024,"0",0.999999999959882,"0",0.999999999994891,NA
"123","000056","2012",NA,"0",0.925,"0",0.81848235560402,"0",0.989623329395899,"0",0.99999999949367,"0",0.880797077977882,NA
"124","000056","2013",NA,"0",0.87,"0",0.740139542698481,"0",0.987156023762452,"0",0.999999999994187,"0",0.982013790037908,NA
"125","000058","2011",NA,"0",0.85,"0",0.569618614058957,"0",0.98023191185362,"0",0.981172264835625,"0",0.999999999962249,NA
"126","000058","2012",NA,"0",0.95,"0",0.831407047216315,"0",0.987348333034102,"0",0.999999999925463,"0",0.999999168471972,NA
"127","000058","2013",NA,"0",0.92,"0",0.82992789737114,"0",0.989070623409012,"0",0.999631450611925,"0",0.999999887464838,NA
"128","000059","2011",NA,"0",0.725,"0",0.51160437785394,"0",0.875168459020412,"0",0.99999235962378,"1",0.999664649869534,NA
"129","000059","2012",NA,"0",0.77,"0",0.541328972676871,"0",0.934860617587091,"0",0.999627288652217,"1",0.999999887464838,NA
"130","000059","2013",NA,"0",0.815,"0",0.650160850881289,"1",0.584929270377337,"1",0.993961737524424,"1",0.999999887464838,NA
"131","000060","2011",NA,"0",0.905,"0",0.771132692885321,"0",0.987701478487694,"0",0.999874053350809,"0",0.999999999999309,NA
"132","000060","2012",NA,"0",0.925,"0",0.819282347774833,"0",0.989329292715921,"0",0.999998267148817,"0",0.999999997938846,NA
"133","000060","2013",NA,"0",0.88,"0",0.821001893659021,"0",0.989623329395899,"0",0.994387848505323,"0",0.999999997938846,NA
"134","000061","2011",NA,"0",0.835,"0",0.822828842614746,"0",0.925014741966825,"0",1,"0",0.999999999999309,NA
"135","000061","2012",NA,"0",0.895,"0",0.827065866090746,"0",0.963789153912418,"1",0.58664902163405,"0",0.982013790037908,NA
"136","000061","2013",NA,"0",0.9,"0",0.84728409059829,"0",0.742969977223653,"0",0.994048386050525,"0",0.999999999999906,NA
"137","000062","2011",NA,"0",0.745,"1",0.58954144690086,"0",0.750427460634489,"0",0.971157873463485,"1",0.999999887464838,NA
"138","000062","2012",NA,"0",0.72,"1",0.579167100781627,"1",0.999565323503296,"1",0.999953387187132,"0",0.5,NA
"139","000062","2013",NA,"0",0.765,"1",0.602863652191259,"1",0.955693900287334,"1",0.999990351476716,"1",0.999664649869534,NA
"140","000063","2011",NA,"0",0.925,"0",0.823580197457558,"0",0.985011514345532,"0",0.999999876860921,"0",0.999999887464838,NA
"141","000063","2012",NA,"0",0.96,"0",0.835179044316676,"0",0.985011514345532,"0",0.999998424175898,"0",0.999993855825398,NA
"142","000063","2013",NA,"0",0.865,"0",0.811411438405769,"0",0.524122497062189,"0",0.999999999937254,"0",0.880797077977882,NA
"143","000065","2012",NA,"0",0.885,"0",0.841770579035516,"0",0.989162175868194,"0",0.99999999999258,"0",0.999664649869534,NA
"144","000065","2013",NA,"0",0.91,"0",0.839099284509462,"0",0.947056278076264,"0",0.999999104520924,"0",0.999999168471972,NA
"145","000066","2011",NA,"0",0.875,"0",0.782822115520919,"0",0.989623329395899,"0",0.999999116254546,"0",0.999999984770021,NA
"146","000066","2012",NA,"0",0.895,"0",0.784531789448082,"0",0.979603802459396,"0",0.986265622899758,"0",0.999999984770021,NA
"147","000066","2013",NA,"0",0.9,"0",0.84010269277002,"0",0.988585190188397,"0",0.999999999799811,"0",0.999999999999309,NA
"148","000069","2011",NA,"0",0.83,"0",0.617905653382157,"0",0.989623329395899,"0",0.99856758355637,"0",0.999954602131298,NA
"149","000069","2012",NA,"0",0.935,"0",0.816073096590134,"0",0.987348333034102,"0",0.999943626207992,"0",0.999999168471972,NA
"150","000069","2013",NA,"0",0.87,"0",0.809733232198007,"0",0.989623329395899,"0",0.999999999976105,"0",0.999999997938846,NA
"151","000070","2011",NA,"0",0.87,"0",0.667071762937387,"0",0.983381250699397,"0",0.816855667688474,"0",0.880797077977882,NA
"152","000070","2012",NA,"0",0.865,"0",0.701341540362321,"0",0.982258295974459,"0",0.95226651642905,"1",0.999993855825398,NA
"153","000070","2013",NA,"0",0.825,"0",0.544405128277509,"0",0.977202480088129,"1",0.996281040674077,"0",0.5,NA
"154","000078","2011",NA,"0",0.635,"1",0.557322458390547,"0",0.645020471459827,"1",0.9999665583691,"1",0.999999168471972,NA
"155","000078","2012",NA,"0",0.69,"0",0.644258751839928,"1",0.692270277960105,"1",0.924346306851331,"0",0.880797077977882,NA
"156","000088","2011",NA,"0",0.93,"0",0.854474528853081,"0",0.989623329395899,"0",0.999999985453506,"0",0.999999999999906,NA
"157","000088","2012",NA,"0",0.925,"0",0.839711600500965,"0",0.989623329395899,"0",0.999999963702498,"0",0.999999999994891,NA
"158","000088","2013",NA,"0",0.91,"0",0.809432343792165,"0",0.936219239301161,"0",0.999999999999239,"0",0.999999999962249,NA
"159","000089","2011",NA,"0",0.835,"0",0.738998606741131,"0",0.97823677833838,"0",0.999999554210634,"0",0.999999168471972,NA
"160","000089","2012",NA,"0",0.87,"0",0.728014661013676,"0",0.96487322440595,"0",0.999981463253345,"0",0.999664649869534,NA
"161","000089","2013",NA,"0",0.745,"0",0.66772662554757,"0",0.986787425386691,"0",1,"0",0.999999984770021,NA
"162","000090","2011",NA,"0",0.82,"0",0.792636992627831,"0",0.74216948230304,"0",0.999999999998548,"0",0.999999999721053,NA
"163","000090","2012",NA,"0",0.83,"0",0.828537873861765,"0",0.989623329395899,"0",0.999999683164097,"0",0.999999887464838,NA
"164","000090","2013",NA,"0",0.745,"0",0.680066278239833,"0",0.985011514345532,"0",0.999999829417608,"0",0.5,NA
"165","000096","2011",NA,"0",0.96,"0",0.829261094381745,"0",0.989623329395899,"0",0.985849046170142,"0",0.999999999999309,NA
"166","000096","2012",NA,"0",0.98,"0",0.840924085632965,"0",0.989623329395899,"0",0.953285817367692,"0",0.999999999999309,NA
"167","000096","2013",NA,"0",0.965,"0",0.794481862651338,"0",0.989162175868194,"1",0.925290818180954,"0",0.999999999994891,NA
"168","000099","2011",NA,"0",0.87,"0",0.662562142203198,"0",0.949449326838108,"0",0.999999999954785,"0",0.999999887464838,NA
"169","000099","2012",NA,"0",0.835,"0",0.714830811524949,"0",0.713151487209186,"0",0.999999955130268,"0",0.5,NA
"170","000099","2013",NA,"0",0.85,"0",0.742200830983763,"0",0.931630702014159,"0",0.999999333269099,"0",0.999664649869534,NA
"171","000100","2011",NA,"0",0.815,"0",0.5,"0",0.921105378106342,"0",0.999999902759409,"1",0.997527376843365,NA
"172","000100","2012",NA,"0",0.745,"1",0.573009335907858,"0",0.884905098974937,"0",0.999999926303356,"1",0.999999999962249,NA
"173","000100","2013",NA,"0",0.785,"0",0.540688320586697,"0",0.88381020601363,"0",0.999999999975212,"1",0.880797077977882,NA
"174","000150","2011",NA,"0",0.97,"0",0.796103239921353,"0",0.985428924708129,"0",0.999999999893676,"0",0.999999168471972,NA
"175","000150","2012",NA,"0",0.935,"0",0.813482742385378,"0",0.985428924708129,"0",0.999999999675434,"0",0.999999997938846,NA
"176","000150","2013",NA,"0",0.925,"0",0.838519289152417,"0",0.987701478487694,"0",0.999999999435157,"0",0.999999984770021,NA
"177","000151","2011",NA,"0",0.965,"0",0.806218680156756,"0",0.989623329395899,"1",0.519887654069136,"0",0.999999984770021,NA
"178","000151","2012",NA,"0",0.965,"0",0.852186292760928,"0",0.989623329395899,"0",0.999997557266675,"0",0.999999999999906,NA
"179","000151","2013",NA,"0",0.935,"0",0.81711583595616,"0",0.956457048052665,"0",0.999999120198003,"0",0.999993855825398,NA
"180","000153","2011",NA,"0",0.8,"0",0.574745370797723,"0",0.760333903582728,"1",0.990680080125011,"0",0.999664649869534,NA
"181","000153","2012",NA,"0",0.81,"0",0.795443046880793,"0",0.653947717917978,"1",0.922750926571862,"0",0.999954602131298,NA
"182","000153","2013",NA,"0",0.845,"0",0.828829472817042,"0",0.989162175868194,"1",0.999167924831008,"0",0.982013790037908,NA
"183","000155","2013",NA,"0",0.705,"0",0.650533307054306,"1",0.984889197747566,"0",0.999977218684338,"1",0.999664649869534,NA
"184","000156","2011",NA,"0",0.955,"0",0.882367720735078,"0",0.985011514345532,"0",0.999999999999085,"0",0.999999168471972,NA
"185","000156","2012",NA,"0",0.85,"0",0.771301417106887,"0",0.983689785051115,"0",0.999999999554578,"0",0.999999887464838,NA
"186","000156","2013",NA,"0",0.91,"0",0.826967212902647,"0",0.987348333034102,"0",0.999999998406824,"0",0.982013790037908,NA
"187","000157","2011",NA,"0",0.87,"0",0.81351434757093,"0",0.971509276647786,"0",0.999999997992133,"0",0.999999999999906,NA
"188","000157","2013",NA,"0",0.865,"0",0.807537791816291,"0",0.984217080954889,"0",0.999999999480321,"0",0.999999984770021,NA
"189","000158","2011",NA,"0",0.915,"0",0.696356870345633,"0",0.989623329395899,"0",0.999996416307192,"0",0.880797077977882,NA
"190","000158","2012",NA,"0",0.89,"0",0.835786161965858,"0",0.984355240936996,"0",0.999897916122335,"0",0.999999999721053,NA
"191","000158","2013",NA,"0",0.85,"0",0.807597124507285,"0",0.989162175868194,"1",0.933572225135665,"0",0.999999999962249,NA
"192","000159","2011",NA,"0",0.905,"0",0.826189022370723,"0",0.989623329395899,"0",0.999508832741073,"0",0.999999984770021,NA
"193","000159","2012",NA,"0",0.87,"0",0.715603832310904,"0",0.64790762961492,"0",0.999534293744767,"1",0.997527376843365,NA
"194","000159","2013",NA,"0",0.94,"0",0.835090227438053,"0",0.764927799989369,"0",0.9998651413954,"0",0.999664649869534,NA
"195","000301","2011",NA,"0",0.85,"0",0.707579700999668,"0",0.964832241281798,"0",0.999999895232807,"0",0.999999997938846,NA
"196","000301","2012",NA,"0",0.865,"0",0.707166194118868,"0",0.92423283287979,"0",0.999954496400292,"0",0.999999984770021,NA
"197","000301","2013",NA,"0",0.905,"0",0.808031004533508,"0",0.953391675594119,"0",0.999998421666946,"0",0.999999999999309,NA
"198","000338","2011",NA,"0",0.805,"0",0.56041037616879,"0",0.981744069079549,"0",0.999999989862119,"0",0.999993855825398,NA
"199","000338","2012",NA,"0",0.84,"0",0.60681445677254,"0",0.926399896358186,"0",0.999912663484424,"0",0.999999999994891,NA
"200","000338","2013",NA,"0",0.84,"0",0.622786937572815,"0",0.947107890306246,"0",0.646812705973312,"0",0.999993855825398,NA
"201","000400","2011",NA,"0",0.88,"0",0.650120095007018,"0",0.987348333034102,"0",0.999184603905085,"0",0.997527376843365,NA
"202","000400","2012",NA,"0",0.895,"0",0.811304458976913,"0",0.987436109715181,"0",0.851471795124412,"0",0.999999999999309,NA
"203","000400","2013",NA,"0",0.92,"0",0.793833715761635,"0",0.962943541069021,"1",0.762688438136455,"0",0.880797077977882,NA
"204","000401","2011",NA,"0",0.895,"0",0.718116220003766,"0",0.987348333034102,"0",0.999999976675122,"0",0.999999999721053,NA
"205","000401","2012",NA,"0",0.91,"0",0.868465263516233,"0",0.986787425386691,"1",0.791684204602766,"0",0.999999984770021,NA
"206","000401","2013",NA,"0",0.865,"0",0.846700927180164,"0",0.983900795902867,"1",0.543787745487478,"0",0.999999999721053,NA
"207","000402","2011",NA,"0",0.9,"0",0.820934146263065,"0",0.984595325322921,"0",0.999999971199034,"0",0.997527376843365,NA
"208","000402","2012",NA,"0",0.915,"0",0.856592711184721,"0",0.989329292715921,"0",0.999999999907414,"0",0.999999999721053,NA
"209","000402","2013",NA,"0",0.915,"0",0.877541207667971,"0",0.98662305082751,"0",1,"0",1,NA
"210","000403","2012",NA,"0",0.785,"1",0.595174681207689,"0",0.668678694674007,"0",0.999999999674934,"0",0.999664649869534,NA
